source,target,edge
A9MOCNHJD03PI,B0092UF54A,5.0
AEUUYBIO73RLA,B0092UF54A,5.0
A3A2DRPMDCRFBC,B0092UF54A,5.0
A140XVPLRQYKYY,B0092UF54A,4.0
A2KMWD77XBGZ8K,B0092UF54A,5.0
A25SOIZ0IZE1YY,B0092UF54A,5.0
A1ZR8LQHUOUFJP,B0092UF54A,3.0
A2AAABWQUYH26V,B0092UF54A,4.0
A3LBTMJ453T4W6,B0092UF54A,3.0
A2NBGWZH3VC2EW,B0092UF54A,5.0
A3B5TYITM5FKRO,B0092UF54A,5.0
A2O3GSYI4B5Z9H,B0092UF54A,5.0
AG1CF6PFNBOQH,B0092UF54A,5.0
A1LLDHUO4OLXYI,B0092UF54A,5.0
A37K0VP2H8FKOU,B0092UF54A,4.0
A37K0VP2H8FKOU,B0092UF54A,4.0
AZYHPRWLMSY9O,B0092UF54A,5.0
A1GZ9Z5M3Q4FDK,B0092UF54A,5.0
A3F5015D4BBJM9,B0092UF54A,4.0
ABKS5CX4GI72B,B0092UF54A,5.0
A2A1WECA7Y5UPN,B0092UF54A,4.0
A3PRZ9ESGB2KPU,B0092UF54A,5.0
A3JGWZXFBDENRB,B0092UF54A,3.0
A6BHQ6FNIRI1K,B0092UF54A,5.0
A1EE1EP2G0HKQ,B0092UF54A,5.0
A2DDYH2QTGQ6FZ,B0092UF54A,5.0
A2T47RI1J0I7JM,B0092UF54A,5.0
ABWHIDHK8JSRD,B0092UF54A,4.0
ADUWEIS0CHJV8,B0092UF54A,4.0
A2JD3RN8JCO62Z,B0092UF54A,2.0
A3BN0MRGRDKM0J,B0092UF54A,5.0
AODFGQL9CC7G7,B0092UF54A,3.0
A13P82MG3XFWV1,B0092UF54A,5.0
A8I41EKH4UI1Y,B0092UF54A,5.0
ADJRDVMENHF0J,B0092UF54A,5.0
A3QKKFB26AZSMG,B0092UF54A,5.0
A1IE5BGNY2JTF4,B0092UF54A,2.0
A1F6LKEC43RSZM,B0092UF54A,5.0
A3BZKR332FQEP8,B0092UF54A,5.0
ARY4E7Y947T9P,B0092UF54A,4.0
A8DR2Z71DERN0,B0092UF54A,1.0
A3RP2S6J4VUA7D,B0092UF54A,4.0
A34NDY5V71MVJ6,B0092UF54A,5.0
A2AXI9WHORKU6X,B0092UF54A,5.0
AOYR5V85UYA8O,B0092UF54A,5.0
A38Z4KJHHVY0AU,B0092UF54A,5.0
A1WK3VVSUB1FY7,B0092UF54A,5.0
A3KWGJH9EBRLE8,B0092UF54A,4.0
A199ICSPL9EXJ5,B0092UF54A,1.0
A11D8CLU9H24YK,B0092UF54A,5.0
A3A90ECS7ALV4T,B0092UF54A,5.0
A1LLX8PMQSAUHT,B0092UF54A,5.0
A62VUJ6MUZU6M,B0092UF54A,5.0
A37RTXMIC21YOH,B0092UF54A,5.0
A2JMHGCCBZPYP4,B0092UF54A,5.0
A29KOO6WMPLGOQ,B0092UF54A,5.0
A3LWEZO2OWFJX5,B0092UF54A,5.0
A1IR4GED6BXNSR,B0092UF54A,5.0
A9MNC403IAKFS,B0092UF54A,2.0
ASEXDKPTYY14D,B0092UF54A,5.0
AEHOCC2S72M38,B0092UF54A,5.0
A1R7S4XNZLSLBH,B0092UF54A,2.0
A3PTZ7IHGU9BA8,B0092UF54A,1.0
AZ7P3NH09B66S,B0092UF54A,5.0
A37OEAOYVLKYC,B0092UF54A,5.0
A1QGX3IWOHIZYA,B0092UF54A,4.0
A1DF4MM3K93J0W,B0092UF54A,4.0
A2VMKNYTJ973O3,B0092UF54A,4.0
A1OZMZ4FLR5UPW,B0092UF54A,5.0
A3G2IEH99QRNYP,B0092UF54A,5.0
A9E07GS8ZV3ON,B0092UF54A,5.0
ACDIEMICS7XGC,B0092UF54A,5.0
A1223JGQ0GRSPT,B0092UF54A,5.0
AUDAQGK21DH1Z,B0092UF54A,4.0
ATSUXY7ASCGPY,B0092UF54A,4.0
AY6GA8WZR3JKV,B0092UF54A,5.0
A1NBH6OGAD3BSK,B0092UF54A,3.0
A3DIMXA53RL7P,B0092UF54A,5.0
A2RI4IA5982B8I,B0092UF54A,4.0
A1EWNWTJPKEO4Z,B0092UF54A,5.0
AXKDU1CHG7Y4,B0092UF54A,4.0
A2FCRNY9C46Q4H,B0092UF54A,5.0
AJWSFNS4F87M6,B0092UF54A,3.0
A2KGKIJ528667I,B0092UF54A,3.0
A2CP5A30XO5JUO,B0092UF54A,5.0
A6IYTCB1PQ6NR,B0092UF54A,3.0
A3CXL2P49AQQRH,B0092UF54A,5.0
A1TEBP1FCCJW5V,B0092UF54A,5.0
AD7ZF3D5JH9HL,B0092UF54A,5.0
A2HL6AXS8GU07F,B0092UF54A,5.0
A3GJ2XW7W3VC5L,B0092UF54A,5.0
A1X1ZJUOWLSFPG,B0092UF54A,5.0
A2QVLSH9P0BFA6,B0092UF54A,4.0
A17SQ5GHL7FCTZ,B0092UF54A,3.0
A2JYB3OMH5QEBV,B0092UF54A,4.0
A717DJ1DZRTC5,B0092UF54A,3.0
A2NKNE9SV2KIN2,B0092UF54A,5.0
AZ3KLARHNWMNZ,B0092UF54A,5.0
A218T4MO2D9DF3,B0092UF54A,5.0
A39XW67H6XEUOJ,B0092UF54A,1.0
A3SM5XENOINDNH,B0092UF54A,1.0
AMDBCZOTA9PVG,B0092UF54A,5.0
AIIPH3GX5LWS0,B0092UF54A,4.0
ASOSP4VAUDB7I,B0092UF54A,4.0
A11JLWK8H96AU,B0092UF54A,5.0
AC5WLG32YTU5K,B0092UF54A,5.0
A2MIBT81MX859C,B0092UF54A,5.0
A2YPMEQ0QQ2I50,B0092UF54A,3.0
A12LDKOWDBPQTC,B0092UF54A,5.0
A2S1234WV0NH27,B0092UF54A,5.0
A3R2PQ01UGPDOX,B0092UF54A,5.0
AV2MXVWMTERBK,B0092UF54A,5.0
A2UE1H1A7NH56P,B0092UF54A,5.0
A36XF6818PQ4DJ,B0092UF54A,5.0
A2SF88GW3AWEFK,B0092UF54A,3.0
AIM9MWMG87AWG,B0092UF54A,5.0
AK1X6JAJ2L389,B0092UF54A,5.0
A3IO5BLF4EPZDR,B0092UF54A,3.0
A26TU9F2BSPSGT,B0092UF54A,5.0
ABRX0RQNRXX85,B0092UF54A,5.0
A2GXUQFUWMZ2FH,B0092UF54A,5.0
AS378UOMHULXO,B0092UF54A,5.0
A3QX1A6IPFQTN9,B0092UF54A,5.0
A3LJ4LLR2UX4CB,B0092UF54A,5.0
A34WSGSH5OBAM2,B0092UF54A,5.0
A2QJWHL4HY9FMF,B0092UF54A,3.0
AXVYVUK058AM3,B0092UF54A,5.0
A1AS1520CGYJ79,B0092UF54A,5.0
AIP4C9MG13COB,B0092UF54A,5.0
A1X1DXP9HGXG27,B0092UF54A,5.0
AIO1XEP0AIDQJ,B0092UF54A,5.0
AYNXCABS73RDW,B0092UF54A,5.0
A2X2KP4XXM06OU,B0092UF54A,5.0
A15DWAOMHKY7F2,B0092UF54A,5.0
A2P87PVYP2KLT6,B0092UF54A,4.0
A1OOBIVO3APP7E,B0092UF54A,5.0
A2G9JO5SZ3GUXH,B0092UF54A,5.0
A14NH559TEDFQL,B0092UF54A,5.0
A2KCFRMKVHYSU7,B0092UF54A,5.0
A10RXRZE0TAKPU,B0092UF54A,4.0
A22WG2NE4D47UM,B0092UF54A,5.0
A1SC6HVU28ND3D,B0092UF54A,5.0
AJDH2WVLX79KA,B0092UF54A,5.0
AVHVZJ5HB6FSK,B0092UF54A,4.0
AG8MPE8CQAPM7,B0092UF54A,4.0
A1AWX0M8R6A2I1,B0092UF54A,5.0
AT5OQFDS6PEE1,B0092UF54A,5.0
AOFQAZVA6Q6E7,B0092UF54A,5.0
A2C6XHB0AEBNEG,B0092UF54A,4.0
A3UMNRR89DIZRM,B0092UF54A,4.0
AZRZ2FB7CFNOE,B0092UF54A,5.0
A4M7JTCBXRAT3,B0092UF54A,3.0
A2TRI54C8EMCX,B0092UF54A,5.0
A1WVSBL8J4ZESK,B0092UF54A,5.0
A2GJUMX0CRHLIN,B0092UF54A,2.0
A2GJUMX0CRHLIN,B005AGO4LU,2.0
A3KAX5RZ4XH9L7,B005AGO4LU,4.0
A2YI41MCJB2QCV,B005AGO4LU,3.0
A3ONF0JD2UBP54,B005AGO4LU,5.0
A3R09ZAUTB2PUU,B005AGO4LU,5.0
A3P1MRTMU7EH0D,B005AGO4LU,4.0
ATS6HOUGOVX0D,B005AGO4LU,5.0
A12AWD9L3DD93E,B005AGO4LU,5.0
A1D6THAJG4XGSP,B005AGO4LU,5.0
A3H6A9RH9LN2LJ,B005AGO4LU,5.0
A1T708NWV60HSO,B005AGO4LU,5.0
ASECGGNQIT2RN,B005AGO4LU,5.0
A39LISAY8SNHM,B005AGO4LU,5.0
A1A8RABZPTD7HL,B005AGO4LU,3.0
A2BM6XH033ZQ3I,B005AGO4LU,3.0
A2N97FVE233YZ4,B005AGO4LU,5.0
A2YIR9LKJO8W37,B005AGO4LU,5.0
A3NAUSUOBMW1XH,B005AGO4LU,3.0
AHZ8GGXF4BCNP,B005AGO4LU,5.0
A1OWUKMLTHKYG,B005AGO4LU,5.0
A1VH37JYIIHE3F,B005AGO4LU,5.0
AOZHQ15OKY2ZT,B005AGO4LU,3.0
A2YZERYQTLB8NG,B005AGO4LU,5.0
A2EGVPBTNJI3HB,B005AGO4LU,5.0
A1B3W4RSJ1CJEO,B005AGO4LU,5.0
A3P9DECTULU1B3,B005AGO4LU,5.0
A353OJ19SEMPT4,B005AGO4LU,3.0
A1CIQ2ULKB933A,B005AGO4LU,3.0
A1TFZVGT6J5NYZ,B005AGO4LU,5.0
A2IJJUO99LXIXG,B005AGO4LU,5.0
A1CKPC88NHMYGR,B005AGO4LU,5.0
A1S4O68F0UG4GA,B005AGO4LU,5.0
A8C8Q1GQPYPR3,B005AGO4LU,4.0
A3RHNGQAZWUX01,B005AGO4LU,5.0
A2ILUTAAPPZY79,B005AGO4LU,5.0
A21PLUMLST80EK,B005AGO4LU,5.0
A1R9CFF27RIALC,B005AGO4LU,3.0
A3KKVVAINMZF9D,B005AGO4LU,5.0
AHQZL3LSIR57E,B005AGO4LU,5.0
A36UF843501J4Y,B005AGO4LU,5.0
AJ74ZOS1UKOBA,B005AGO4LU,5.0
A3UTTXFSBNV2V7,B005AGO4LU,5.0
A2QPBIA0HKEL96,B005AGO4LU,5.0
AHXQ0PAMEKC0P,B005AGO4LU,4.0
A2P6I9PGAVEW6E,B005AGO4LU,5.0
A6CXK8NXD50R2,B005AGO4LU,1.0
A39943Z2419XIU,B005AGO4LU,5.0
A2RZ3T3ECENTMO,B005AGO4LU,5.0
A16BGUHQH20CIP,B005AGO4LU,5.0
A3O3KF45YVTOGY,B005AGO4LU,5.0
A3TLWN2BRF1QH5,B005AGO4LU,5.0
A2ZGEESHHGFZKL,B005AGO4LU,5.0
AUE82PKEUMKZB,B005AGO4LU,1.0
A2UVALXRJ35D1A,B005AGO4LU,2.0
A3E05IUHHCTRJC,B005AGO4LU,5.0
A3RNGBSBRJ3YAQ,B005AGO4LU,5.0
A13W5DGU9QF721,B005AGO4LU,5.0
A2QRWCN5YR05G9,B005AGO4LU,5.0
A2UALK0MY7S3C2,B005AGO4LU,5.0
A5JF4EQ9MQC78,B005AGO4LU,5.0
A3VGHF7VNFBMCQ,B005AGO4LU,5.0
A13JGYKUU10QKH,B005AGO4LU,5.0
ATHL3S7ZD436V,B005AGO4LU,4.0
A36T5MSMYI9F3C,B005AGO4LU,5.0
ACZAPPQ95QM86,B005AGO4LU,5.0
A23TE15JI8Q2YQ,B005AGO4LU,1.0
A3U0BBRU2Q85LE,B005AGO4LU,3.0
A174EEWMHB3J8N,B005AGO4LU,5.0
A1VXFXHDY4SRI5,B005AGO4LU,5.0
A1FQAVH5JBSV6A,B005AGO4LU,5.0
A2GBBOXDACUA6,B005AGO4LU,5.0
A2LZMWZ1CM4PF3,B005AGO4LU,5.0
A1UVWOQTPDSYGY,B005AGO4LU,2.0
A18530DRJJ0QAF,B005AGO4LU,5.0
A2LSGH30A8AN2Y,B005AGO4LU,3.0
A1LKTJ6HKH077C,B005AGO4LU,5.0
A1DX2WRQ2ZHAEK,B005AGO4LU,5.0
A2PWOO618R3IKJ,B005AGO4LU,5.0
AERFS3FMQJJ9L,B005AGO4LU,3.0
A22FYN2DKXSWS0,B005AGO4LU,3.0
A22WH1BPQH7XJD,B005AGO4LU,4.0
A3OP70LPLALBKN,B005AGO4LU,5.0
A3OP70LPLALBKN,B005AGO4LU,5.0
A1BN6I0B2OF7WB,B005AGO4LU,1.0
A2PYQN4T4LV0NP,B005AGO4LU,5.0
A14LN0R1PQA5WI,B005AGO4LU,4.0
A35U6TP5276HMD,B005AGO4LU,5.0
AKZNLII88A0KO,B005AGO4LU,5.0
A3PZ1TJ71WPLXV,B005AGO4LU,4.0
A3M69Q5SNV7U0X,B005AGO4LU,2.0
A2GOOFFNUI20XI,B005AGO4LU,5.0
A10Z8PKPUJ7YHO,B005AGO4LU,3.0
AHFAVT1MUB29W,B005AGO4LU,4.0
A10X6EMVZGVX9E,B005AGO4LU,5.0
A3JPU96NVWGUF5,B005AGO4LU,4.0
A2620Z0QR2OFYC,B005AGO4LU,5.0
A312BTXKFHK927,B005AGO4LU,5.0
A30HFZ2FW8CQBI,B005AGO4LU,5.0
AF70T61UO8MCD,B005AGO4LU,5.0
AJX8JEGB4Z8AI,B005AGO4LU,5.0
A2HMEEX4K9UX81,B005AGO4LU,5.0
AKG96VVJ8XANP,B005AGO4LU,3.0
A34LYR4FWZ77CA,B005AGO4LU,5.0
A2M3ZNLCYPZ5A1,B005AGO4LU,3.0
AQAY0P6DQAWDL,B005AGO4LU,5.0
A246RG8KSPK5XS,B005AGO4LU,5.0
A2JCYVQLKWULGM,B005AGO4LU,5.0
A1EF7YWCNN7E9K,B005AGO4LU,5.0
AQWZQKD0N851T,B005AGO4LU,5.0
A3V6I3EA3X3SCE,B005AGO4LU,5.0
AGT48Z76ZQSQU,B005AGO4LU,5.0
A2W3B4YHP3HZ9R,B005AGO4LU,5.0
AGVYFU0PR5IWV,B005AGO4LU,5.0
A2SU06VTWMFP7C,B005AGO4LU,5.0
AVZB7UFLT6VD,B005AGO4LU,5.0
ANPPQ1G3RP88H,B005AGO4LU,5.0
ABONZZSS8YG3K,B005AGO4LU,5.0
A2T8BWOO7BFBWY,B005AGO4LU,5.0
A1NTI9B7VY30JM,B005AGO4LU,5.0
AM9TTLTT6DR1W,B005AGO4LU,4.0
AP8CWOZ30P4GH,B005AGO4LU,1.0
A2ORP5RT8NQ0Q7,B005AGO4LU,5.0
A5Z3UGOPDBJPW,B005AGO4LU,5.0
A2GWLCDWM7V59I,B005AGO4LU,4.0
A2XUQXG9J9SRTG,B005AGO4LU,1.0
A2R0RL0TF6E9VC,B005AGO4LU,5.0
AB29N6EMOFEVW,B005AGO4LU,5.0
A2Y2IKO63FNHQE,B005AGO4LU,3.0
A1OK7HI3YI9682,B005AGO4LU,5.0
A39U1R8S96YIR4,B005AGO4LU,5.0
A1Z37N7XE7FRD2,B005AGO4LU,5.0
A3LGYYLGO2KJOE,B005AGO4LU,5.0
A1J3XYI0M1D0LW,B005AGO4LU,4.0
A9KR8PT0Z47CL,B005AGO4LU,3.0
A1AUEUD7NP1LUC,B005AGO4LU,5.0
A177WB7O660HS8,B005AGO4LU,5.0
A38BS1VCQ4XSGV,B005AGO4LU,5.0
A38X15IJFAPHZP,B005AGO4LU,3.0
A1OFFB5DLIHH41,B005AGO4LU,5.0
A1PFKS00R93MRZ,B005AGO4LU,5.0
A23H50RT6SLXY9,B005AGO4LU,4.0
APWLFTPOXQCCG,B005AGO4LU,5.0
AN5PL4KUZS35E,B005AGO4LU,5.0
A37EEIAK5YJGTS,B005AGO4LU,5.0
A87LWEOT3ZJU7,B005AGO4LU,5.0
A1LCV2UNXGHB0W,B005AGO4LU,5.0
A3O0UBMD8CSF1V,B005AGO4LU,5.0
A184AKBVD3WI86,B005AGO4LU,3.0
A3I0ZDRING4F8W,B005AGO4LU,5.0
AXZ02W7FMBC35,B005AGO4LU,5.0
A29K85C92Z8HGR,B005AGO4LU,4.0
AE6W48FPMKO4L,B005AGO4LU,3.0
AKY3EYDEZVW6C,B005AGO4LU,5.0
A1GQ2TRY8J631M,B005AGO4LU,5.0
A21M1G84SE8SOO,B005AGO4LU,5.0
AU2OMN6TEN4GA,B005AGO4LU,5.0
A2PJ5F6BY1TZNK,B005AGO4LU,5.0
A3B23RZXRXYT9Q,B005AGO4LU,5.0
A3JTZ664IGZIOK,B005AGO4LU,4.0
A2JOUOASELY1XR,B005AGO4LU,5.0
ADTQ22MUSQFIR,B005AGO4LU,5.0
A1OM5S4Z9J2JQQ,B005AGO4LU,3.0
AXJZFD1IUBAE7,B005AGO4LU,5.0
A3UO0DDWXIJ8DW,B005AGO4LU,5.0
A4GR8SDFRBSDV,B005AGO4LU,5.0
A29ACU3O9IMICZ,B005AGO4LU,5.0
A9C9408H23DRM,B005AGO4LU,5.0
A3T9CL6JYWAP40,B005AGO4LU,1.0
A3W0GO31B8Y2KE,B005AGO4LU,5.0
A3GQXGVAIH5EU4,B005AGO4LU,5.0
A14LVJDMDABMML,B005AGO4LU,5.0
AJWKZNI5VHW86,B005AGO4LU,4.0
A3J4XAGMLTHFHZ,B005AGO4LU,3.0
A12FBA7DCFE5W7,B005AGO4LU,5.0
A2ZE58RF22658T,B005AGO4LU,5.0
AT7UEQ7UJB0RU,B005AGO4LU,5.0
AT7UEQ7UJB0RU,B005AGO4LU,5.0
A10WPKF2VH1JWY,B005AGO4LU,4.0
A2ABEGA0S52R5E,B005AGO4LU,4.0
ADD8OMIBXZ89G,B005AGO4LU,3.0
A1P2JWDZ4SFW78,B005AGO4LU,5.0
AI4KO5XDRKDFR,B005AGO4LU,5.0
A24DSR6Y3A08QM,B005AGO4LU,5.0
A1E4Y7BABMEA03,B005AGO4LU,5.0
AJDX5KE665V0K,B005AGO4LU,5.0
A1SR58S4CXKU5G,B005AGO4LU,4.0
A3D71DQPAAI6O4,B005AGO4LU,5.0
AASAT3YLO3WTB,B005AGO4LU,5.0
A1RNS06YMZXM0K,B005AGO4LU,4.0
A21SV1XYXF2GK,B005AGO4LU,4.0
A17DW041T4X7TJ,B005AGO4LU,5.0
A14TS9PCRLLWEG,B005AGO4LU,5.0
A2ZMHBMNYFXOX7,B005AGO4LU,4.0
A1K0VEMIB5QF7I,B005AGO4LU,5.0
A135KOM855ZA5,B005AGO4LU,5.0
A2IAB9QOQH3IA6,B005AGO4LU,5.0
A3S1CGGMXE41RR,B005AGO4LU,5.0
A3B4FM5VE99X4P,B005AGO4LU,5.0
AKJVCU7H1KDWI,B005AGO4LU,5.0
AFD4WKNPLPS3I,B005AGO4LU,5.0
A36GUL3Z65YSIP,B005AGO4LU,4.0
AT72GRKOXVE25,B005AGO4LU,5.0
A2AEJ9NTLWD61V,B005AGO4LU,5.0
AWEIW3G1E0MKO,B005AGO4LU,5.0
A2IFCGU2IQ6KAV,B005AGO4LU,4.0
A2AGT9INDKDK6B,B005AGO4LU,5.0
A2Q6OH5LUQXPFV,B005AGO4LU,4.0
ADLAYE3PNYFJM,B005AGO4LU,5.0
AZ7LUSY20ZFSC,B005AGO4LU,5.0
A1L7TD1CZQDK6R,B005AGO4LU,5.0
A3T1O294HJJTUH,B005AGO4LU,4.0
A3EOYFVP68048C,B005AGO4LU,5.0
A2JX7ESVMGXMJY,B005AGO4LU,2.0
A2K5ZBX75J80TX,B005AGO4LU,1.0
AY9TXNLYCD9L5,B005AGO4LU,5.0
A9MOCNHJD03PI,B005AGO4LU,5.0
AEUUYBIO73RLA,B005AGO4LU,5.0
A3A2DRPMDCRFBC,B005AGO4LU,5.0
A140XVPLRQYKYY,B005AGO4LU,4.0
A2KMWD77XBGZ8K,B005AGO4LU,5.0
A25SOIZ0IZE1YY,B005AGO4LU,5.0
A1ZR8LQHUOUFJP,B005AGO4LU,3.0
A2AAABWQUYH26V,B005AGO4LU,4.0
A3LBTMJ453T4W6,B005AGO4LU,3.0
A2NBGWZH3VC2EW,B005AGO4LU,5.0
A3B5TYITM5FKRO,B005AGO4LU,5.0
A2O3GSYI4B5Z9H,B005AGO4LU,5.0
AG1CF6PFNBOQH,B005AGO4LU,5.0
A1LLDHUO4OLXYI,B005AGO4LU,5.0
A37K0VP2H8FKOU,B005AGO4LU,4.0
A37K0VP2H8FKOU,B005AGO4LU,4.0
AZYHPRWLMSY9O,B005AGO4LU,5.0
A1GZ9Z5M3Q4FDK,B005AGO4LU,5.0
A3F5015D4BBJM9,B005AGO4LU,4.0
ABKS5CX4GI72B,B005AGO4LU,5.0
A2A1WECA7Y5UPN,B005AGO4LU,4.0
A3PRZ9ESGB2KPU,B005AGO4LU,5.0
A3JGWZXFBDENRB,B005AGO4LU,3.0
A6BHQ6FNIRI1K,B005AGO4LU,5.0
A1EE1EP2G0HKQ,B005AGO4LU,5.0
A2DDYH2QTGQ6FZ,B005AGO4LU,5.0
A2T47RI1J0I7JM,B005AGO4LU,5.0
ABWHIDHK8JSRD,B005AGO4LU,4.0
ADUWEIS0CHJV8,B005AGO4LU,4.0
A2JD3RN8JCO62Z,B005AGO4LU,2.0
A3BN0MRGRDKM0J,B005AGO4LU,5.0
AODFGQL9CC7G7,B005AGO4LU,3.0
A13P82MG3XFWV1,B005AGO4LU,5.0
A8I41EKH4UI1Y,B005AGO4LU,5.0
ADJRDVMENHF0J,B005AGO4LU,5.0
A3QKKFB26AZSMG,B005AGO4LU,5.0
A1IE5BGNY2JTF4,B005AGO4LU,2.0
A1F6LKEC43RSZM,B005AGO4LU,5.0
A3BZKR332FQEP8,B005AGO4LU,5.0
ARY4E7Y947T9P,B005AGO4LU,4.0
A8DR2Z71DERN0,B005AGO4LU,1.0
A3RP2S6J4VUA7D,B005AGO4LU,4.0
A34NDY5V71MVJ6,B005AGO4LU,5.0
A2AXI9WHORKU6X,B005AGO4LU,5.0
AOYR5V85UYA8O,B005AGO4LU,5.0
A38Z4KJHHVY0AU,B005AGO4LU,5.0
A1WK3VVSUB1FY7,B005AGO4LU,5.0
A3KWGJH9EBRLE8,B005AGO4LU,4.0
A199ICSPL9EXJ5,B005AGO4LU,1.0
A11D8CLU9H24YK,B005AGO4LU,5.0
A3A90ECS7ALV4T,B005AGO4LU,5.0
A1LLX8PMQSAUHT,B005AGO4LU,5.0
A62VUJ6MUZU6M,B005AGO4LU,5.0
A37RTXMIC21YOH,B005AGO4LU,5.0
A2JMHGCCBZPYP4,B005AGO4LU,5.0
A29KOO6WMPLGOQ,B005AGO4LU,5.0
A3LWEZO2OWFJX5,B005AGO4LU,5.0
A1IR4GED6BXNSR,B005AGO4LU,5.0
A9MNC403IAKFS,B005AGO4LU,2.0
ASEXDKPTYY14D,B005AGO4LU,5.0
AEHOCC2S72M38,B005AGO4LU,5.0
A1R7S4XNZLSLBH,B005AGO4LU,2.0
A3PTZ7IHGU9BA8,B005AGO4LU,1.0
AZ7P3NH09B66S,B005AGO4LU,5.0
A37OEAOYVLKYC,B005AGO4LU,5.0
A1QGX3IWOHIZYA,B005AGO4LU,4.0
A1DF4MM3K93J0W,B005AGO4LU,4.0
A2VMKNYTJ973O3,B005AGO4LU,4.0
A1OZMZ4FLR5UPW,B005AGO4LU,5.0
A3G2IEH99QRNYP,B005AGO4LU,5.0
A9E07GS8ZV3ON,B005AGO4LU,5.0
ACDIEMICS7XGC,B005AGO4LU,5.0
A1223JGQ0GRSPT,B005AGO4LU,5.0
AUDAQGK21DH1Z,B005AGO4LU,4.0
ATSUXY7ASCGPY,B005AGO4LU,4.0
AY6GA8WZR3JKV,B005AGO4LU,5.0
A1NBH6OGAD3BSK,B005AGO4LU,3.0
A3DIMXA53RL7P,B005AGO4LU,5.0
A2RI4IA5982B8I,B005AGO4LU,4.0
A1EWNWTJPKEO4Z,B005AGO4LU,5.0
AXKDU1CHG7Y4,B005AGO4LU,4.0
A2FCRNY9C46Q4H,B005AGO4LU,5.0
AJWSFNS4F87M6,B005AGO4LU,3.0
A2KGKIJ528667I,B005AGO4LU,3.0
