source,target,edge
A2CP5A30XO5JUO,B005AGO4LU,5.0
A6IYTCB1PQ6NR,B005AGO4LU,3.0
A3CXL2P49AQQRH,B005AGO4LU,5.0
A1TEBP1FCCJW5V,B005AGO4LU,5.0
AD7ZF3D5JH9HL,B005AGO4LU,5.0
A2HL6AXS8GU07F,B005AGO4LU,5.0
A3GJ2XW7W3VC5L,B005AGO4LU,5.0
A1X1ZJUOWLSFPG,B005AGO4LU,5.0
A2QVLSH9P0BFA6,B005AGO4LU,4.0
A17SQ5GHL7FCTZ,B005AGO4LU,3.0
A2JYB3OMH5QEBV,B005AGO4LU,4.0
A717DJ1DZRTC5,B005AGO4LU,3.0
A2NKNE9SV2KIN2,B005AGO4LU,5.0
AZ3KLARHNWMNZ,B005AGO4LU,5.0
A218T4MO2D9DF3,B005AGO4LU,5.0
A39XW67H6XEUOJ,B005AGO4LU,1.0
A3SM5XENOINDNH,B005AGO4LU,1.0
AMDBCZOTA9PVG,B005AGO4LU,5.0
AIIPH3GX5LWS0,B005AGO4LU,4.0
ASOSP4VAUDB7I,B005AGO4LU,4.0
A11JLWK8H96AU,B005AGO4LU,5.0
AC5WLG32YTU5K,B005AGO4LU,5.0
A2MIBT81MX859C,B005AGO4LU,5.0
A2YPMEQ0QQ2I50,B005AGO4LU,3.0
A12LDKOWDBPQTC,B005AGO4LU,5.0
A2S1234WV0NH27,B005AGO4LU,5.0
A3R2PQ01UGPDOX,B005AGO4LU,5.0
AV2MXVWMTERBK,B005AGO4LU,5.0
A2UE1H1A7NH56P,B005AGO4LU,5.0
A36XF6818PQ4DJ,B005AGO4LU,5.0
A2SF88GW3AWEFK,B005AGO4LU,3.0
AIM9MWMG87AWG,B005AGO4LU,5.0
AK1X6JAJ2L389,B005AGO4LU,5.0
A3IO5BLF4EPZDR,B005AGO4LU,3.0
A26TU9F2BSPSGT,B005AGO4LU,5.0
ABRX0RQNRXX85,B005AGO4LU,5.0
A2GXUQFUWMZ2FH,B005AGO4LU,5.0
AS378UOMHULXO,B005AGO4LU,5.0
A3QX1A6IPFQTN9,B005AGO4LU,5.0
A3LJ4LLR2UX4CB,B005AGO4LU,5.0
A34WSGSH5OBAM2,B005AGO4LU,5.0
A2QJWHL4HY9FMF,B005AGO4LU,3.0
AXVYVUK058AM3,B005AGO4LU,5.0
A1AS1520CGYJ79,B005AGO4LU,5.0
AIP4C9MG13COB,B005AGO4LU,5.0
A1X1DXP9HGXG27,B005AGO4LU,5.0
AIO1XEP0AIDQJ,B005AGO4LU,5.0
AYNXCABS73RDW,B005AGO4LU,5.0
A2X2KP4XXM06OU,B005AGO4LU,5.0
A15DWAOMHKY7F2,B005AGO4LU,5.0
A2P87PVYP2KLT6,B005AGO4LU,4.0
A1OOBIVO3APP7E,B005AGO4LU,5.0
A2G9JO5SZ3GUXH,B005AGO4LU,5.0
A14NH559TEDFQL,B005AGO4LU,5.0
A2KCFRMKVHYSU7,B005AGO4LU,5.0
A10RXRZE0TAKPU,B005AGO4LU,4.0
A22WG2NE4D47UM,B005AGO4LU,5.0
A1SC6HVU28ND3D,B005AGO4LU,5.0
AJDH2WVLX79KA,B005AGO4LU,5.0
AVHVZJ5HB6FSK,B005AGO4LU,4.0
AG8MPE8CQAPM7,B005AGO4LU,4.0
A1AWX0M8R6A2I1,B005AGO4LU,5.0
AT5OQFDS6PEE1,B005AGO4LU,5.0
AOFQAZVA6Q6E7,B005AGO4LU,5.0
A2C6XHB0AEBNEG,B005AGO4LU,4.0
A3UMNRR89DIZRM,B005AGO4LU,4.0
AZRZ2FB7CFNOE,B005AGO4LU,5.0
A4M7JTCBXRAT3,B005AGO4LU,3.0
A2TRI54C8EMCX,B005AGO4LU,5.0
A1WVSBL8J4ZESK,B005AGO4LU,5.0
A3LJRA2I5F34W5,B00G8Q7JZ4,5.0
A3LJRA2I5F34W5,B00G8Q7JZ4,5.0
A1NCY0KWVFW829,B00G8Q7JZ4,5.0
A1NCY0KWVFW829,B00G8Q7JZ4,5.0
A1NCY0KWVFW829,B00G8Q7JZ4,5.0
A1QL6WZ4EJAUTD,B00G8Q7JZ4,5.0
A1QL6WZ4EJAUTD,B00G8Q7JZ4,5.0
A1QL6WZ4EJAUTD,B00G8Q7JZ4,5.0
A33GD4H5O1MK6S,B00GKF5BAS,4.0
A3QY3THQ42WSCQ,B00I0VHS10,5.0
A3UTTXFSBNV2V7,B00I0VHS10,5.0
A2YI41MCJB2QCV,B00I0VHS10,3.0
A25SOIZ0IZE1YY,B00I0VHS10,5.0
A2VR6SWVSF6K4,B00LKWYX2I,5.0
A1Y01U6OZLZE7I,B00MLYE8PQ,4.0
A1Z8U8IPBLBEU5,B00ND9047Y,5.0
A1D6THAJG4XGSP,B00ND9047Y,5.0
A3LJRA2I5F34W5,B00RLSCLJM,5.0
A3LJRA2I5F34W5,B00RLSCLJM,5.0
A1NCY0KWVFW829,B00RLSCLJM,5.0
A1NCY0KWVFW829,B00RLSCLJM,5.0
A1NCY0KWVFW829,B00RLSCLJM,5.0
A1QL6WZ4EJAUTD,B00RLSCLJM,5.0
A1QL6WZ4EJAUTD,B00RLSCLJM,5.0
A1QL6WZ4EJAUTD,B00RLSCLJM,5.0
A3LJRA2I5F34W5,B00RLSCLJM,5.0
A2ON4RYI9Z4SQ,B00ZUA6AJK,1.0
A2TRI54C8EMCX,B010RRWKT4,5.0
A1WVSBL8J4ZESK,B010RRWKT4,5.0
A2GJUMX0CRHLIN,B010RRWKT4,2.0
A3KAX5RZ4XH9L7,B010RRWKT4,4.0
A2YI41MCJB2QCV,B010RRWKT4,3.0
A3ONF0JD2UBP54,B010RRWKT4,5.0
A3R09ZAUTB2PUU,B010RRWKT4,5.0
A3P1MRTMU7EH0D,B010RRWKT4,4.0
ATS6HOUGOVX0D,B010RRWKT4,5.0
A12AWD9L3DD93E,B010RRWKT4,5.0
A3331XPWE0QR9O,B010RRWKT4,5.0
A1DHIMM5SZGIIL,B010RRWKT4,5.0
A2077NII5H62R2,B010RRWKT4,5.0
A2IBS6PIPAGAB5,B010RRWKT4,5.0
A1GTC5EVSJNCQ8,B010RRWKT4,5.0
A311XHHLM12MUT,B010RRWKT4,5.0
A135SGOQMVWABQ,B010RRWKT4,5.0
A3H6A9RH9LN2LJ,B010RRWKT4,5.0
A1T708NWV60HSO,B010RRWKT4,5.0
ASECGGNQIT2RN,B010RRWKT4,5.0
A39LISAY8SNHM,B010RRWKT4,5.0
A1A8RABZPTD7HL,B010RRWKT4,3.0
A2BM6XH033ZQ3I,B010RRWKT4,3.0
A2N97FVE233YZ4,B010RRWKT4,5.0
A2YIR9LKJO8W37,B010RRWKT4,5.0
A3NAUSUOBMW1XH,B010RRWKT4,3.0
AHZ8GGXF4BCNP,B010RRWKT4,5.0
A1OWUKMLTHKYG,B010RRWKT4,5.0
A1VH37JYIIHE3F,B010RRWKT4,5.0
AOZHQ15OKY2ZT,B010RRWKT4,3.0
A2YZERYQTLB8NG,B010RRWKT4,5.0
A2EGVPBTNJI3HB,B010RRWKT4,5.0
A1B3W4RSJ1CJEO,B010RRWKT4,5.0
A3P9DECTULU1B3,B010RRWKT4,5.0
A353OJ19SEMPT4,B010RRWKT4,3.0
A1CIQ2ULKB933A,B010RRWKT4,3.0
A1TFZVGT6J5NYZ,B010RRWKT4,5.0
A2IJJUO99LXIXG,B010RRWKT4,5.0
A1CKPC88NHMYGR,B010RRWKT4,5.0
A1S4O68F0UG4GA,B010RRWKT4,5.0
A8C8Q1GQPYPR3,B010RRWKT4,4.0
A3RHNGQAZWUX01,B010RRWKT4,5.0
A2ILUTAAPPZY79,B010RRWKT4,5.0
A21PLUMLST80EK,B010RRWKT4,5.0
A1R9CFF27RIALC,B010RRWKT4,3.0
A3KKVVAINMZF9D,B010RRWKT4,5.0
AHQZL3LSIR57E,B010RRWKT4,5.0
A36UF843501J4Y,B010RRWKT4,5.0
AJ74ZOS1UKOBA,B010RRWKT4,5.0
A3UTTXFSBNV2V7,B010RRWKT4,5.0
A2QPBIA0HKEL96,B010RRWKT4,5.0
AHXQ0PAMEKC0P,B010RRWKT4,4.0
A2P6I9PGAVEW6E,B010RRWKT4,5.0
A6CXK8NXD50R2,B010RRWKT4,1.0
A39943Z2419XIU,B010RRWKT4,5.0
A2RZ3T3ECENTMO,B010RRWKT4,5.0
A16BGUHQH20CIP,B010RRWKT4,5.0
A3O3KF45YVTOGY,B010RRWKT4,5.0
A3TLWN2BRF1QH5,B010RRWKT4,5.0
A2ZGEESHHGFZKL,B010RRWKT4,5.0
AUE82PKEUMKZB,B010RRWKT4,1.0
A2UVALXRJ35D1A,B010RRWKT4,2.0
A3E05IUHHCTRJC,B010RRWKT4,5.0
A3RNGBSBRJ3YAQ,B010RRWKT4,5.0
A13W5DGU9QF721,B010RRWKT4,5.0
A2QRWCN5YR05G9,B010RRWKT4,5.0
A2UALK0MY7S3C2,B010RRWKT4,5.0
A5JF4EQ9MQC78,B010RRWKT4,5.0
A3VGHF7VNFBMCQ,B010RRWKT4,5.0
A13JGYKUU10QKH,B010RRWKT4,5.0
ATHL3S7ZD436V,B010RRWKT4,4.0
A36T5MSMYI9F3C,B010RRWKT4,5.0
ACZAPPQ95QM86,B010RRWKT4,5.0
A23TE15JI8Q2YQ,B010RRWKT4,1.0
AC5PPX3XLCZN1,B010RRWKT4,5.0
A3U0BBRU2Q85LE,B010RRWKT4,3.0
A174EEWMHB3J8N,B010RRWKT4,5.0
A1VXFXHDY4SRI5,B010RRWKT4,5.0
A1FQAVH5JBSV6A,B010RRWKT4,5.0
A2GBBOXDACUA6,B010RRWKT4,5.0
A2LZMWZ1CM4PF3,B010RRWKT4,5.0
A1UVWOQTPDSYGY,B010RRWKT4,2.0
A18530DRJJ0QAF,B010RRWKT4,5.0
A2LSGH30A8AN2Y,B010RRWKT4,3.0
A1LKTJ6HKH077C,B010RRWKT4,5.0
A1DX2WRQ2ZHAEK,B010RRWKT4,5.0
A2PWOO618R3IKJ,B010RRWKT4,5.0
AERFS3FMQJJ9L,B010RRWKT4,3.0
A22FYN2DKXSWS0,B010RRWKT4,3.0
A22WH1BPQH7XJD,B010RRWKT4,4.0
A3OP70LPLALBKN,B010RRWKT4,5.0
A3OP70LPLALBKN,B010RRWKT4,5.0
A1BN6I0B2OF7WB,B010RRWKT4,1.0
A2PYQN4T4LV0NP,B010RRWKT4,5.0
A14LN0R1PQA5WI,B010RRWKT4,4.0
A35U6TP5276HMD,B010RRWKT4,5.0
AKZNLII88A0KO,B010RRWKT4,5.0
A3PZ1TJ71WPLXV,B010RRWKT4,4.0
A3M69Q5SNV7U0X,B010RRWKT4,2.0
A2GOOFFNUI20XI,B010RRWKT4,5.0
A10Z8PKPUJ7YHO,B010RRWKT4,3.0
AHFAVT1MUB29W,B010RRWKT4,4.0
A10X6EMVZGVX9E,B010RRWKT4,5.0
A3JPU96NVWGUF5,B010RRWKT4,4.0
A2620Z0QR2OFYC,B010RRWKT4,5.0
A312BTXKFHK927,B010RRWKT4,5.0
A30HFZ2FW8CQBI,B010RRWKT4,5.0
AF70T61UO8MCD,B010RRWKT4,5.0
AJX8JEGB4Z8AI,B010RRWKT4,5.0
A2HMEEX4K9UX81,B010RRWKT4,5.0
AKG96VVJ8XANP,B010RRWKT4,3.0
A34LYR4FWZ77CA,B010RRWKT4,5.0
A2M3ZNLCYPZ5A1,B010RRWKT4,3.0
AQAY0P6DQAWDL,B010RRWKT4,5.0
A246RG8KSPK5XS,B010RRWKT4,5.0
A2JCYVQLKWULGM,B010RRWKT4,5.0
A1EF7YWCNN7E9K,B010RRWKT4,5.0
AQWZQKD0N851T,B010RRWKT4,5.0
A3V6I3EA3X3SCE,B010RRWKT4,5.0
AGT48Z76ZQSQU,B010RRWKT4,5.0
A2W3B4YHP3HZ9R,B010RRWKT4,5.0
AGVYFU0PR5IWV,B010RRWKT4,5.0
A2SU06VTWMFP7C,B010RRWKT4,5.0
AVZB7UFLT6VD,B010RRWKT4,5.0
ANPPQ1G3RP88H,B010RRWKT4,5.0
ABONZZSS8YG3K,B010RRWKT4,5.0
A2T8BWOO7BFBWY,B010RRWKT4,5.0
A1NTI9B7VY30JM,B010RRWKT4,5.0
AM9TTLTT6DR1W,B010RRWKT4,4.0
AP8CWOZ30P4GH,B010RRWKT4,1.0
A2ORP5RT8NQ0Q7,B010RRWKT4,5.0
A5Z3UGOPDBJPW,B010RRWKT4,5.0
A2GWLCDWM7V59I,B010RRWKT4,4.0
A2XUQXG9J9SRTG,B010RRWKT4,1.0
A2R0RL0TF6E9VC,B010RRWKT4,5.0
AB29N6EMOFEVW,B010RRWKT4,5.0
A2Y2IKO63FNHQE,B010RRWKT4,3.0
A1OK7HI3YI9682,B010RRWKT4,5.0
A39U1R8S96YIR4,B010RRWKT4,5.0
A1Z37N7XE7FRD2,B010RRWKT4,5.0
A3LGYYLGO2KJOE,B010RRWKT4,5.0
A1J3XYI0M1D0LW,B010RRWKT4,4.0
A9KR8PT0Z47CL,B010RRWKT4,3.0
A1AUEUD7NP1LUC,B010RRWKT4,5.0
A177WB7O660HS8,B010RRWKT4,5.0
A38BS1VCQ4XSGV,B010RRWKT4,5.0
A38X15IJFAPHZP,B010RRWKT4,3.0
A1OFFB5DLIHH41,B010RRWKT4,5.0
A1PFKS00R93MRZ,B010RRWKT4,5.0
A23H50RT6SLXY9,B010RRWKT4,4.0
APWLFTPOXQCCG,B010RRWKT4,5.0
AN5PL4KUZS35E,B010RRWKT4,5.0
A37EEIAK5YJGTS,B010RRWKT4,5.0
A87LWEOT3ZJU7,B010RRWKT4,5.0
A1LCV2UNXGHB0W,B010RRWKT4,5.0
A3O0UBMD8CSF1V,B010RRWKT4,5.0
A184AKBVD3WI86,B010RRWKT4,3.0
A3I0ZDRING4F8W,B010RRWKT4,5.0
AXZ02W7FMBC35,B010RRWKT4,5.0
A29K85C92Z8HGR,B010RRWKT4,4.0
AE6W48FPMKO4L,B010RRWKT4,3.0
AKY3EYDEZVW6C,B010RRWKT4,5.0
A1GQ2TRY8J631M,B010RRWKT4,5.0
A21M1G84SE8SOO,B010RRWKT4,5.0
AU2OMN6TEN4GA,B010RRWKT4,5.0
A2PJ5F6BY1TZNK,B010RRWKT4,5.0
A3B23RZXRXYT9Q,B010RRWKT4,5.0
A3JTZ664IGZIOK,B010RRWKT4,4.0
A2JOUOASELY1XR,B010RRWKT4,5.0
ADTQ22MUSQFIR,B010RRWKT4,5.0
A1OM5S4Z9J2JQQ,B010RRWKT4,3.0
AXJZFD1IUBAE7,B010RRWKT4,5.0
A3UO0DDWXIJ8DW,B010RRWKT4,5.0
A4GR8SDFRBSDV,B010RRWKT4,5.0
A29ACU3O9IMICZ,B010RRWKT4,5.0
A9C9408H23DRM,B010RRWKT4,5.0
A3T9CL6JYWAP40,B010RRWKT4,1.0
A3W0GO31B8Y2KE,B010RRWKT4,5.0
A3GQXGVAIH5EU4,B010RRWKT4,5.0
A14LVJDMDABMML,B010RRWKT4,5.0
AJWKZNI5VHW86,B010RRWKT4,4.0
A3J4XAGMLTHFHZ,B010RRWKT4,3.0
A12FBA7DCFE5W7,B010RRWKT4,5.0
A2ZE58RF22658T,B010RRWKT4,5.0
AT7UEQ7UJB0RU,B010RRWKT4,5.0
AT7UEQ7UJB0RU,B010RRWKT4,5.0
A10WPKF2VH1JWY,B010RRWKT4,4.0
A2ABEGA0S52R5E,B010RRWKT4,4.0
ADD8OMIBXZ89G,B010RRWKT4,3.0
A1P2JWDZ4SFW78,B010RRWKT4,5.0
AI4KO5XDRKDFR,B010RRWKT4,5.0
A24DSR6Y3A08QM,B010RRWKT4,5.0
A1E4Y7BABMEA03,B010RRWKT4,5.0
AJDX5KE665V0K,B010RRWKT4,5.0
A1SR58S4CXKU5G,B010RRWKT4,4.0
A3D71DQPAAI6O4,B010RRWKT4,5.0
AASAT3YLO3WTB,B010RRWKT4,5.0
A1RNS06YMZXM0K,B010RRWKT4,4.0
A21SV1XYXF2GK,B010RRWKT4,4.0
A17DW041T4X7TJ,B010RRWKT4,5.0
A14TS9PCRLLWEG,B010RRWKT4,5.0
A2ZMHBMNYFXOX7,B010RRWKT4,4.0
A1K0VEMIB5QF7I,B010RRWKT4,5.0
A135KOM855ZA5,B010RRWKT4,5.0
A2IAB9QOQH3IA6,B010RRWKT4,5.0
A3S1CGGMXE41RR,B010RRWKT4,5.0
A3B4FM5VE99X4P,B010RRWKT4,5.0
AKJVCU7H1KDWI,B010RRWKT4,5.0
AFD4WKNPLPS3I,B010RRWKT4,5.0
A36GUL3Z65YSIP,B010RRWKT4,4.0
AT72GRKOXVE25,B010RRWKT4,5.0
A2AEJ9NTLWD61V,B010RRWKT4,5.0
AWEIW3G1E0MKO,B010RRWKT4,5.0
A2IFCGU2IQ6KAV,B010RRWKT4,4.0
A2AGT9INDKDK6B,B010RRWKT4,5.0
A2Q6OH5LUQXPFV,B010RRWKT4,4.0
ADLAYE3PNYFJM,B010RRWKT4,5.0
AZ7LUSY20ZFSC,B010RRWKT4,5.0
A1L7TD1CZQDK6R,B010RRWKT4,5.0
A3T1O294HJJTUH,B010RRWKT4,4.0
A3EOYFVP68048C,B010RRWKT4,5.0
A2JX7ESVMGXMJY,B010RRWKT4,2.0
A2K5ZBX75J80TX,B010RRWKT4,1.0
AY9TXNLYCD9L5,B010RRWKT4,5.0
A9MOCNHJD03PI,B010RRWKT4,5.0
AEUUYBIO73RLA,B010RRWKT4,5.0
A3A2DRPMDCRFBC,B010RRWKT4,5.0
A140XVPLRQYKYY,B010RRWKT4,4.0
A2KMWD77XBGZ8K,B010RRWKT4,5.0
A25SOIZ0IZE1YY,B010RRWKT4,5.0
A1ZR8LQHUOUFJP,B010RRWKT4,3.0
A2AAABWQUYH26V,B010RRWKT4,4.0
A3LBTMJ453T4W6,B010RRWKT4,3.0
A2NBGWZH3VC2EW,B010RRWKT4,5.0
A3B5TYITM5FKRO,B010RRWKT4,5.0
A2O3GSYI4B5Z9H,B010RRWKT4,5.0
AG1CF6PFNBOQH,B010RRWKT4,5.0
A1LLDHUO4OLXYI,B010RRWKT4,5.0
A37K0VP2H8FKOU,B010RRWKT4,4.0
A37K0VP2H8FKOU,B010RRWKT4,4.0
AZYHPRWLMSY9O,B010RRWKT4,5.0
A1GZ9Z5M3Q4FDK,B010RRWKT4,5.0
A3F5015D4BBJM9,B010RRWKT4,4.0
ABKS5CX4GI72B,B010RRWKT4,5.0
A2A1WECA7Y5UPN,B010RRWKT4,4.0
A3PRZ9ESGB2KPU,B010RRWKT4,5.0
A3JGWZXFBDENRB,B010RRWKT4,3.0
A6BHQ6FNIRI1K,B010RRWKT4,5.0
A1EE1EP2G0HKQ,B010RRWKT4,5.0
A2DDYH2QTGQ6FZ,B010RRWKT4,5.0
A2T47RI1J0I7JM,B010RRWKT4,5.0
ABWHIDHK8JSRD,B010RRWKT4,4.0
ADUWEIS0CHJV8,B010RRWKT4,4.0
A2JD3RN8JCO62Z,B010RRWKT4,2.0
A3BN0MRGRDKM0J,B010RRWKT4,5.0
AODFGQL9CC7G7,B010RRWKT4,3.0
A13P82MG3XFWV1,B010RRWKT4,5.0
A8I41EKH4UI1Y,B010RRWKT4,5.0
ADJRDVMENHF0J,B010RRWKT4,5.0
A3QKKFB26AZSMG,B010RRWKT4,5.0
A1IE5BGNY2JTF4,B010RRWKT4,2.0
A1F6LKEC43RSZM,B010RRWKT4,5.0
A3BZKR332FQEP8,B010RRWKT4,5.0
ARY4E7Y947T9P,B010RRWKT4,4.0
A8DR2Z71DERN0,B010RRWKT4,1.0
A3RP2S6J4VUA7D,B010RRWKT4,4.0
A34NDY5V71MVJ6,B010RRWKT4,5.0
A2AXI9WHORKU6X,B010RRWKT4,5.0
AOYR5V85UYA8O,B010RRWKT4,5.0
A38Z4KJHHVY0AU,B010RRWKT4,5.0
A1WK3VVSUB1FY7,B010RRWKT4,5.0
A3KWGJH9EBRLE8,B010RRWKT4,4.0
A199ICSPL9EXJ5,B010RRWKT4,1.0
A11D8CLU9H24YK,B010RRWKT4,5.0
A3A90ECS7ALV4T,B010RRWKT4,5.0
A1LLX8PMQSAUHT,B010RRWKT4,5.0
A62VUJ6MUZU6M,B010RRWKT4,5.0
A37RTXMIC21YOH,B010RRWKT4,5.0
A2JMHGCCBZPYP4,B010RRWKT4,5.0
A29KOO6WMPLGOQ,B010RRWKT4,5.0
A3LWEZO2OWFJX5,B010RRWKT4,5.0
A1IR4GED6BXNSR,B010RRWKT4,5.0
A9MNC403IAKFS,B010RRWKT4,2.0
ASEXDKPTYY14D,B010RRWKT4,5.0
AEHOCC2S72M38,B010RRWKT4,5.0
A1R7S4XNZLSLBH,B010RRWKT4,2.0
A3PTZ7IHGU9BA8,B010RRWKT4,1.0
AZ7P3NH09B66S,B010RRWKT4,5.0
A37OEAOYVLKYC,B010RRWKT4,5.0
A1QGX3IWOHIZYA,B010RRWKT4,4.0
A1DF4MM3K93J0W,B010RRWKT4,4.0
A2VMKNYTJ973O3,B010RRWKT4,4.0
A1OZMZ4FLR5UPW,B010RRWKT4,5.0
A3G2IEH99QRNYP,B010RRWKT4,5.0
A9E07GS8ZV3ON,B010RRWKT4,5.0
ACDIEMICS7XGC,B010RRWKT4,5.0
A1223JGQ0GRSPT,B010RRWKT4,5.0
AUDAQGK21DH1Z,B010RRWKT4,4.0
ATSUXY7ASCGPY,B010RRWKT4,4.0
AY6GA8WZR3JKV,B010RRWKT4,5.0
A1NBH6OGAD3BSK,B010RRWKT4,3.0
A3DIMXA53RL7P,B010RRWKT4,5.0
A2RI4IA5982B8I,B010RRWKT4,4.0
A1EWNWTJPKEO4Z,B010RRWKT4,5.0
AXKDU1CHG7Y4,B010RRWKT4,4.0
A2FCRNY9C46Q4H,B010RRWKT4,5.0
AJWSFNS4F87M6,B010RRWKT4,3.0
A2KGKIJ528667I,B010RRWKT4,3.0
A2CP5A30XO5JUO,B010RRWKT4,5.0
A6IYTCB1PQ6NR,B010RRWKT4,3.0
A3CXL2P49AQQRH,B010RRWKT4,5.0
A1TEBP1FCCJW5V,B010RRWKT4,5.0
AD7ZF3D5JH9HL,B010RRWKT4,5.0
A2HL6AXS8GU07F,B010RRWKT4,5.0
A3GJ2XW7W3VC5L,B010RRWKT4,5.0
A1X1ZJUOWLSFPG,B010RRWKT4,5.0
A2QVLSH9P0BFA6,B010RRWKT4,4.0
A17SQ5GHL7FCTZ,B010RRWKT4,3.0
A2JYB3OMH5QEBV,B010RRWKT4,4.0
A717DJ1DZRTC5,B010RRWKT4,3.0
A2NKNE9SV2KIN2,B010RRWKT4,5.0
AZ3KLARHNWMNZ,B010RRWKT4,5.0
A218T4MO2D9DF3,B010RRWKT4,5.0
A39XW67H6XEUOJ,B010RRWKT4,1.0
A3SM5XENOINDNH,B010RRWKT4,1.0
AMDBCZOTA9PVG,B010RRWKT4,5.0
AIIPH3GX5LWS0,B010RRWKT4,4.0
ASOSP4VAUDB7I,B010RRWKT4,4.0
A11JLWK8H96AU,B010RRWKT4,5.0
AC5WLG32YTU5K,B010RRWKT4,5.0
A2MIBT81MX859C,B010RRWKT4,5.0
A2YPMEQ0QQ2I50,B010RRWKT4,3.0
A12LDKOWDBPQTC,B010RRWKT4,5.0
A2S1234WV0NH27,B010RRWKT4,5.0
A3R2PQ01UGPDOX,B010RRWKT4,5.0
AV2MXVWMTERBK,B010RRWKT4,5.0
A2UE1H1A7NH56P,B010RRWKT4,5.0
A36XF6818PQ4DJ,B010RRWKT4,5.0
A2SF88GW3AWEFK,B010RRWKT4,3.0
AIM9MWMG87AWG,B010RRWKT4,5.0
AK1X6JAJ2L389,B010RRWKT4,5.0
A3IO5BLF4EPZDR,B010RRWKT4,3.0
A26TU9F2BSPSGT,B010RRWKT4,5.0
ABRX0RQNRXX85,B010RRWKT4,5.0
A2GXUQFUWMZ2FH,B010RRWKT4,5.0
AS378UOMHULXO,B010RRWKT4,5.0
A3QX1A6IPFQTN9,B010RRWKT4,5.0
A3LJ4LLR2UX4CB,B010RRWKT4,5.0
A34WSGSH5OBAM2,B010RRWKT4,5.0
A2QJWHL4HY9FMF,B010RRWKT4,3.0
AXVYVUK058AM3,B010RRWKT4,5.0
A1AS1520CGYJ79,B010RRWKT4,5.0
AIP4C9MG13COB,B010RRWKT4,5.0
A1X1DXP9HGXG27,B010RRWKT4,5.0
AIO1XEP0AIDQJ,B010RRWKT4,5.0
AYNXCABS73RDW,B010RRWKT4,5.0
A2X2KP4XXM06OU,B010RRWKT4,5.0
